repo_owner,repo_name,issue_number,title,body_length,num_labels,created_at,closed_at,num_comments,has_gfi_label,days_open,resolver,resolver_commit_count,is_newcomer_resolver,resolution_method,confidence_score
pandas-dev,pandas,57099,"Community slack link broken",430,3,2024-01-27T01:52:13Z,2024-01-30T07:38:33Z,4,1,3,jrmylow,0,1,pr,high
pandas-dev,pandas,56712,"BUG: Interchange protocol implementation does not handle `timestamp[ns][pyarrow]` type correctly",2953,3,2024-01-03T09:07:19Z,2024-01-29T12:53:50Z,4,1,26,aidoskanapyanov,0,1,pr,high
pandas-dev,pandas,55224,"BUG: Series.value_counts with sort=False returns result sorted on values for Series with string dtype",3954,4,2023-09-21T07:09:28Z,2024-01-29T00:04:26Z,13,1,129,yuanx749,0,1,pr,high
pandas-dev,pandas,16310,"Documentation on Performance considerations",584,3,2017-05-09T20:20:07Z,2024-01-27T23:04:37Z,4,1,2454,,,,,
pandas-dev,pandas,53286,"DOC: 404 Error when trying to switch doc versions from 1.4.4 version page",869,2,2023-05-18T12:34:35Z,2024-01-24T12:35:51Z,26,1,251,,,,,
pandas-dev,pandas,56804,"DOC: fix EX03 errors in docstrings",934,3,2024-01-09T23:41:29Z,2024-01-23T21:22:07Z,66,1,13,Deekshita-S,0,1,pr,medium
pandas-dev,pandas,56330,"BUG: df.mask with int df throws ValueError instead of TypeError",2727,3,2023-12-04T22:33:45Z,2024-01-23T21:23:13Z,9,1,49,DarthKitten2130,0,1,pr,medium
pandas-dev,pandas,56716,"CLN: Use assert_produces_warning instead of pytest.raises to show FutureWarning",163,3,2024-01-03T20:11:44Z,2024-01-23T17:56:07Z,5,1,19,mgorny,0,1,pr,high
pandas-dev,pandas,21825,"DOC: Series.mask() should point to Series.where() and vice versa",815,2,2018-07-09T11:47:37Z,2024-01-22T23:26:35Z,3,1,2023,ronarbo,0,1,pr,high
pandas-dev,pandas,20601,"ERR: pivot_table when number of levels larger than int32 range",1785,4,2018-04-04T02:20:11Z,2018-12-31T13:16:44Z,7,1,271,sweb,0,1,pr,high
pandas-dev,pandas,56876,"DOC: Remove references to `AxesSubPlot`",585,5,2024-01-14T17:49:32Z,2024-01-18T17:24:54Z,5,1,3,manlattan,0,1,pr,high
pandas-dev,pandas,47942,"BUG: Resampler.quantile produce inconsistent results when interpolation='nearest' and q=0.5",3222,4,2022-08-03T11:47:33Z,2024-01-18T17:03:45Z,2,1,533,yuanx749,0,1,pr,high
pandas-dev,pandas,56877,"DOC:  indicate that `origin` argument can be a string that is timestamp convertible",942,3,2024-01-14T18:31:34Z,2024-01-17T18:08:44Z,2,1,2,manlattan,0,1,pr,high
pandas-dev,pandas,56592,"BUG: Docs won't build (S3 bucket does not exist)",3099,2,2023-12-21T20:41:40Z,2024-01-15T18:15:50Z,11,1,24,JackCollins91,0,1,pr,high
pandas-dev,pandas,56717,"TST: test for Styler.applymap_index",209,2,2024-01-03T20:42:01Z,2024-01-11T16:48:44Z,7,1,7,jomorodi,0,1,pr,high
pandas-dev,pandas,56607,"BUG: Series.diff does no arg validation unlike df.diff for `periods`",5671,4,2023-12-23T01:46:03Z,2024-01-07T16:18:48Z,8,1,15,pmhatre1,0,1,pr,high
pandas-dev,pandas,56652,"BUG: Pyarrow implementation of str.fullmatc matches partial string",3269,4,2023-12-28T07:50:11Z,2024-01-03T18:41:24Z,4,1,6,JackCollins91,0,1,pr,high
pandas-dev,pandas,18869,"Groupby doesn't call aggregation on empty groups",503,5,2017-12-20T13:15:36Z,2023-12-27T16:07:39Z,6,1,2198,TomAugspurger,0,1,pr,medium
pandas-dev,pandas,56475,"DOC: Add note about `git fetch upstream --tags` to contributing guide",630,2,2023-12-12T19:00:53Z,2023-12-19T20:09:25Z,2,1,7,,,,,
pandas-dev,pandas,50885,"WEB: Better management of releases in the pandas home page",1844,2,2023-01-20T04:44:56Z,2023-12-13T05:22:56Z,6,1,327,Dukastlik,0,1,pr,high
pandas-dev,pandas,56283,"BUG: `.style.bar` doesn't work with missing pyarrow values",9497,3,2023-12-01T16:41:35Z,2023-12-11T19:06:18Z,1,1,10,ccccjone,0,1,pr,high
pandas-dev,pandas,46573,"BUG: prod and groupby.prod behave differently",1740,5,2022-03-30T12:50:12Z,2023-12-09T13:34:48Z,11,1,619,ccccjone,0,1,pr,high
pandas-dev,pandas,41550,"BUG: Automatic data alignment fails in the `transform` method of `GroupBy` objects",5505,4,2021-05-18T20:12:37Z,2023-11-28T21:39:57Z,9,1,924,,,,,
pandas-dev,pandas,37715,"TYP: investigate/fix ignored mypy errors",21386,3,2020-11-09T13:08:21Z,2023-11-21T17:48:29Z,25,1,1107,simonjayhawkins,0,1,pr,medium
pandas-dev,pandas,21564,"Tick DateOffset Normalize whatsnew entry has an error",328,4,2018-06-20T21:00:00Z,2023-11-21T17:42:59Z,14,1,1979,uds5501,0,1,pr,medium
pandas-dev,pandas,13919,"ERR: Categoricals should not allow non-strings when an object dtype is passed",1373,6,2016-08-05T13:11:06Z,2023-11-21T17:40:11Z,12,1,2664,,,,,
pandas-dev,pandas,26568,"BUG: pivot_table with margins=True and numeric columns is buggy",3102,3,2019-05-29T21:29:52Z,2023-11-20T17:58:29Z,3,1,1635,alex-gregory-ds,0,1,pr,high
pandas-dev,pandas,19299,"DataFrame.__setitem__ performance regression with object dtype",803,3,2018-01-18T15:51:29Z,2023-11-14T01:11:13Z,2,1,2125,quangngd,0,1,pr,high
pandas-dev,pandas,22257,"get_group(...) fails for groupby(...) based on a function",1992,6,2018-08-09T09:27:04Z,2023-11-13T19:05:05Z,4,1,1922,quangngd,0,1,pr,high
pandas-dev,pandas,55843,"Internal `read_excel()` typing for `index_col` is incorrect",674,3,2023-11-06T15:22:18Z,2023-11-07T15:41:57Z,5,1,1,shyamala-venkat,0,1,pr,high
pandas-dev,pandas,55489,"BUG: pandas.read_excel() with dtype=object is broken in pandas 2.1.1",3552,3,2023-10-11T19:26:39Z,2023-10-30T16:43:55Z,8,1,18,gadeatric,0,1,pr,high
pandas-dev,pandas,54727,"ENH: make guess_datetime_format public",689,3,2023-08-24T16:49:56Z,2023-10-27T02:19:24Z,14,1,63,nnlnr,0,1,pr,high
pandas-dev,pandas,13217,"BUG: groupby, as_index=False still returning group variable as index",1189,4,2016-05-18T15:25:39Z,2021-05-12T13:27:56Z,13,1,1819,mroeschke,0,1,pr,high
pandas-dev,pandas,43412,"BUG: a duplicated index would cause groupby.fillna(method='ffill') a wrong result",3581,4,2021-09-05T06:57:40Z,2023-10-09T18:30:37Z,7,1,764,josemayer,0,1,pr,high
pandas-dev,pandas,55436,"DOC: Move bug fixes in whatsnew for 2.2.0 into the appropriate subsection",350,2,2023-10-07T13:44:34Z,2023-10-08T22:56:49Z,1,1,1,issamarabi,0,1,pr,high
pandas-dev,pandas,27994,"DataFrame.drop with empty DatetimeIndex behaves differently than passing empty Index",3030,3,2019-08-18T13:38:22Z,2022-11-16T10:29:02Z,10,1,1185,unknown,0,1,pr,medium
pandas-dev,pandas,55311,"DOC: Issue triage updates",1012,2,2023-09-27T20:40:36Z,2023-10-07T14:22:53Z,13,1,9,chris-caballero,0,1,pr,high
pandas-dev,pandas,55148,"BUG: MultiIndex.levels[x] of sliced DataFrame returns values from the non-sliced index",3525,3,2023-09-15T17:03:14Z,2023-10-07T11:00:56Z,6,1,21,,,,,
pandas-dev,pandas,20660,"DataFrame.groupby.sum() is extremely slow when dtype is timedelta64[ns] compared to int64.",1878,2,2018-04-11T21:18:59Z,2023-09-25T18:20:54Z,11,1,1992,josemayer,0,1,pr,high
pandas-dev,pandas,54547,"DOC: axis=None does not aggregate along both axes for sum method",1408,3,2023-08-14T23:35:36Z,2023-09-22T16:50:53Z,8,1,38,natmokval,0,1,pr,high
pandas-dev,pandas,54206,"BUG: Grouped rank incorrect behaviour with nullable types",3202,5,2023-07-20T11:49:08Z,2023-09-22T02:30:53Z,4,1,63,Sai-Suraj-27,0,1,pr,high
pandas-dev,pandas,50383,"BUG: Inconsistency with grouping columns in agg",626,4,2022-12-21T18:39:05Z,2023-09-19T10:40:16Z,3,1,271,ihsansecer,0,1,pr,high
pandas-dev,pandas,50100,"BUG: GroupBy.ngroup dropna=False inconsistency when using Categorical",3563,3,2022-12-07T08:46:01Z,2023-09-06T17:17:34Z,12,1,273,josemayer,0,1,pr,high
pandas-dev,pandas,54836,"TST: Add tests for DataFrame/Series.value_counts with missing categories",313,4,2023-08-29T05:18:59Z,2023-08-31T20:58:08Z,2,1,2,rsm-23,0,1,pr,high
pandas-dev,pandas,54873,"DEPR: Add note to groupby docstring about deprecation of axis=1",245,4,2023-08-30T19:27:18Z,2023-08-31T20:17:29Z,3,1,1,rsm-23,0,1,pr,high
pandas-dev,pandas,54229,"DEPR: Positional arguments in to_* I/O methods",416,3,2023-07-22T19:20:05Z,2023-08-23T21:15:49Z,20,1,32,rsm-23,0,1,pr,high
pandas-dev,pandas,50372,"BUG: Can't mix tuples and strings in column names with Numpy>=1.24",4654,2,2022-12-21T09:42:43Z,2023-08-23T21:12:46Z,6,1,245,DRiXD,0,1,pr,high
pandas-dev,pandas,54492,"DOC: tzdata should be listed as a required dependency since 2.0.0",432,2,2023-08-11T03:24:07Z,2023-08-15T18:59:36Z,3,1,4,rsm-23,0,1,pr,high
pandas-dev,pandas,54191,"BUG: `convert_dtypes(dtype_backend=""pyarrow"")` converts `""timestamp[ms][pyarrow]""` to `""timestamp[ns][pyarrow]""`",2886,2,2023-07-19T12:31:05Z,2023-08-09T17:00:44Z,5,1,21,Julian048,0,1,pr,high
pandas-dev,pandas,54167,"BUG: DataFrame html repr does not work for complex dtypes if DataFrame is empty",2667,5,2023-07-17T17:51:30Z,2023-08-08T19:53:18Z,8,1,22,soumya1729,0,1,pr,high
pandas-dev,pandas,16676,"BUG / ENH: Implement groupby_helper funcs for int",1248,6,2017-06-12T06:03:10Z,2023-08-02T01:32:18Z,4,1,2241,austinauyeung,0,1,pr,high
pandas-dev,pandas,17977,"DataFrameGroupBy does not support partial indexing",12938,5,2017-10-25T09:02:30Z,2023-08-01T17:50:05Z,7,1,2106,raj-thapa,2,1,pr,high
pandas-dev,pandas,26195,"AWS_S3_HOST environment variable no longer available",1898,3,2019-04-23T14:10:53Z,2023-07-28T23:08:53Z,7,1,1557,kvn4,1,1,pr,high
pandas-dev,pandas,13950,"DOC: more documentation that pandas by-default aligns when setting",1822,3,2016-08-09T14:05:39Z,2023-07-24T20:32:58Z,4,1,2540,raj-thapa,1,1,pr,high
pandas-dev,pandas,48635,"DOC: `value_counts` description doesn't match code logic",1061,3,2022-09-19T08:51:04Z,2023-07-20T20:27:30Z,11,1,304,ArchPh03nix,1,1,pr,high
pandas-dev,pandas,50496,"DOC: MultiIndex methods not grouped together",1444,3,2022-12-29T23:00:11Z,2023-07-17T17:58:25Z,3,1,199,coco90417,2,1,pr,high
pandas-dev,pandas,31516,"query works for string data type columns with missing values but not for boolean indexing",3064,5,2020-01-31T19:43:18Z,2023-07-17T17:00:43Z,2,1,1262,tntmatthews,1,1,pr,high
pandas-dev,pandas,50392,"CLN remove unnecessary numba-compat code",148,2,2022-12-22T12:19:26Z,2023-07-10T19:37:42Z,5,1,200,MarcoGorelli,289,0,pr,medium
pandas-dev,pandas,53358,"BUG: `Series.replace` doesn't update `CategoricalDtype` when `inplace=True` in pandas-2.0",3336,2,2023-05-23T20:20:41Z,2023-07-07T17:06:55Z,8,1,44,natmokval,70,0,pr,high
pandas-dev,pandas,49046,"DOC: Add entry to pandas extension list ",1001,3,2022-10-11T17:39:15Z,2023-07-06T21:10:00Z,7,1,268,rsm-23,7,0,pr,high
pandas-dev,pandas,47282,"DOC: 10 Minutes Guide has assumed knowledge on new users",1808,2,2022-06-08T10:19:03Z,2023-07-06T20:31:33Z,4,1,393,rsm-23,6,0,pr,high
pandas-dev,pandas,49939,"DOC: better explain the automatic alignment process",1668,2,2022-11-28T08:52:55Z,2023-07-05T17:21:02Z,17,1,219,rsm-23,5,0,pr,high
pandas-dev,pandas,39443,"BUG: Concatenating categorical datetime columns raises a ValueError since v1.2",5189,2,2021-01-27T21:37:24Z,2023-06-30T19:59:23Z,12,1,883,rsm-23,4,0,pr,high
pandas-dev,pandas,38859,"ENH: Implement '_period_dtype_code' attribute to 'pandas._libs.tslibs.offsets.MonthBegin'",2771,3,2020-12-31T17:37:55Z,2023-06-27T09:36:46Z,13,1,907,rsm-23,3,0,pr,high
pandas-dev,pandas,47953,"BUG: inconsistent behavior of DateOffset",2403,4,2022-08-03T23:06:10Z,2023-06-23T15:15:02Z,15,1,323,rsm-23,2,1,pr,high
pandas-dev,pandas,53770,"DOC: to_orc example doesn't render",939,2,2023-06-21T13:31:50Z,2023-06-21T19:52:05Z,1,1,0,rahulsiloniya,1,1,pr,high
pandas-dev,pandas,11823,"Dataframe loading with duplicated columns and usecols",1083,4,2015-12-11T11:35:17Z,2023-06-20T17:55:25Z,19,1,2748,liang3zy22,18,0,pr,high
pandas-dev,pandas,53545,"DEPR: `obj` argument in `GroupBy.get_group`",1117,3,2023-06-06T20:19:05Z,2023-06-19T01:46:41Z,6,1,12,natmokval,63,0,pr,high
pandas-dev,pandas,9506,"BUG: DataFrame Apply unexpectedly casts types (uint64)",1312,5,2015-02-17T18:29:12Z,2023-06-13T16:20:54Z,2,1,3037,liang3zy22,17,0,pr,high
pandas-dev,pandas,31355,"BUG: Calling cartesian_product with large combinatorial space overflows int64 gives misleading errors",6597,2,2020-01-27T16:25:20Z,2020-09-13T20:22:37Z,2,1,230,TAJD,0,1,pr,high
pandas-dev,pandas,51022,"BUG: Series.take needs to validate axis",120,4,2023-01-27T15:30:39Z,2023-06-07T17:02:20Z,14,1,131,coolxuzzz,0,1,pr,medium
pandas-dev,pandas,21658,"BUG: .values for objects containing categoricals with box-able categories",1470,2,2018-06-27T15:53:37Z,2023-06-06T16:56:14Z,3,1,1805,liang3zy22,14,0,pr,high
pandas-dev,pandas,53340,"DEV: codeowners file?",1278,2,2023-05-22T17:25:26Z,2023-06-02T07:28:39Z,9,1,10,AndresAlgaba,1,1,pr,medium
pandas-dev,pandas,53414,"DOC: PDEP6 page doesn't render correctly",758,2,2023-05-27T15:31:44Z,2023-06-01T18:35:50Z,4,1,5,UmbertoFasci,2,1,pr,high
pandas-dev,pandas,22613,"Series.str.decode() turns arrays of strings to NaN and fails on byte strings",701,3,2018-09-05T18:24:22Z,2023-05-31T16:52:45Z,10,1,1728,liang3zy22,13,0,pr,high
pandas-dev,pandas,51708,"STYLE enable ruff PLW2901",499,2,2023-03-01T08:26:47Z,2023-05-31T09:25:34Z,9,1,91,ErdiTk,4,0,pr,high
pandas-dev,pandas,21758,"Importing pandas changes return value of sys.getsizeof?",2085,2,2018-07-06T08:57:34Z,2023-05-30T17:04:12Z,8,1,1789,liang3zy22,12,0,pr,high
pandas-dev,pandas,53395,"BUG: Typo",2934,2,2023-05-26T05:38:33Z,2023-05-28T07:55:52Z,3,1,2,UmbertoFasci,1,1,pr,high
pandas-dev,pandas,19791,"slow execution with internal error visible upon interruption for indexing with dataframe: TypeError: cannot convert bool to an floatblock",7447,2,2018-02-20T15:54:24Z,2023-05-26T16:43:50Z,6,1,1921,,,,,
pandas-dev,pandas,19088,"DatetimeIndex comparison with ndim>1 incorrect or raises",1672,3,2018-01-05T01:54:07Z,2023-05-27T00:18:32Z,10,1,1967,mcgeestocks,3,0,pr,high
pandas-dev,pandas,16544,"Importing pandas module breaks expected behavior of Thread[ed] script",3507,2,2017-05-31T08:06:50Z,2023-05-25T21:42:15Z,8,1,2185,,,,,
pandas-dev,pandas,35331,"BUG: np.argwhere on pandas series",856,2,2020-07-17T21:28:32Z,2023-05-25T21:11:09Z,4,1,1041,mcgeestocks,2,1,pr,high
pandas-dev,pandas,20752,"DOC clarify that pct_change() scale is actually 0-1, i.e. fractional_change()",1647,2,2018-04-20T01:35:57Z,2023-05-22T16:38:59Z,29,1,1858,gustavovargas,1,1,pr,high
pandas-dev,pandas,53271,"DOC: Change ""Convention for examples"" to use Series name as `ser` instead of `s` ",753,2,2023-05-17T14:28:58Z,2023-05-22T10:22:41Z,7,1,4,austinburnett,1,1,pr,high
pandas-dev,pandas,29023,"pd.concat inconsistent coercion of None depending of value in rows",3797,3,2019-10-16T09:08:27Z,2023-05-19T16:05:30Z,5,1,1311,,,,,
pandas-dev,pandas,52963,"STYLE: specify encodings when opening files",1898,2,2023-04-27T14:40:21Z,2023-05-19T07:47:20Z,8,1,21,,,,,
pandas-dev,pandas,28558,"pd.read_json With convert_axes Produces Different Index Type than Empty Frame",807,4,2019-09-21T00:35:07Z,2023-05-18T16:12:49Z,2,1,1335,mcgeestocks,1,1,pr,high
pandas-dev,pandas,53267,"BUG: `loc` treating 0/1 as boolean with boolean elements in the index column ",2904,3,2023-05-17T13:31:43Z,2023-05-18T09:35:59Z,6,1,0,,,,,
pandas-dev,pandas,53147,"BUG: to_datetime ignores ""AM"" and ""PM"" unless format is explicitly set",3200,4,2023-05-08T22:52:32Z,2023-05-17T15:38:36Z,10,1,8,juli4nb4dillo,1,1,pr,high
pandas-dev,pandas,25756,"Extremely Slow `Block.setitem()` when `value` is a builtin python type.",3016,3,2019-03-17T20:13:49Z,2023-05-15T20:28:11Z,8,1,1520,steliospetrakis02,3,0,pr,high
pandas-dev,pandas,17202,"BUG: groupby(.., as_index=False) with a TimeGrouper",2029,5,2017-08-08T19:50:28Z,2023-05-11T15:23:32Z,9,1,2101,steliospetrakis02,2,1,pr,high
pandas-dev,pandas,45345,"is_numeric_dtype('B') returns True",672,3,2022-01-13T13:35:05Z,2022-01-22T00:34:41Z,11,1,8,,,,,
pandas-dev,pandas,27905,"Functions allowed in DataFrameGroupby.transform are not all tested",230,4,2019-08-13T19:47:11Z,2020-03-03T15:45:44Z,5,1,202,,,,,
pandas-dev,pandas,24610,"TST: clean up deprecation warning",2673,2,2019-01-04T12:32:28Z,2019-01-04T13:15:13Z,3,1,0,,,,,
pandas-dev,pandas,19731,"TST: add doc-strings for fixtures",125,3,2018-02-16T18:28:40Z,2018-02-16T19:23:50Z,1,1,0,jbrockmendel,256,0,pr,medium
pandas-dev,pandas,19436,"read_fwf - parsers.py PythonParser._rows_to_columns line 2814 object of type 'NoneType' has no len()",1488,4,2018-01-29T00:46:46Z,2018-06-27T14:54:57Z,5,1,149,,,,,
pandas-dev,pandas,19267,"DOC: NumFOCUS link broken at http://pandas.pydata.org",483,2,2018-01-16T12:56:09Z,2018-02-09T10:45:26Z,3,1,23,,,,,
pandas-dev,pandas,15458,"DOC: DataFrame.plot options are not documented in docstring form",251,2,2017-02-20T02:44:45Z,2020-01-22T08:46:00Z,7,1,1066,,,,,
pandas-dev,pandas,11962,"DOC: fully document Index types",530,4,2016-01-05T12:16:26Z,2018-03-07T09:27:24Z,1,1,791,jreback,4635,0,pr,medium
pandas-dev,pandas,11954,"Style: removing unnecessary usages of `\` from the codebase",585,2,2016-01-04T16:34:21Z,2019-10-16T22:33:15Z,7,1,1381,rockg,30,0,pr,medium
pandas-dev,pandas,11784,"display.notebook_repr_html -> display.html.notebook",198,4,2015-12-07T11:19:47Z,2018-07-08T16:00:33Z,3,1,944,,,,,
pandas-dev,pandas,9733,"Series.sum has inconsistent return type",655,2,2015-03-26T14:18:03Z,2018-07-06T22:49:17Z,5,1,1198,,,,,
pandas-dev,pandas,9608,"BLD: pymysql 0.6.6",240,4,2015-03-07T00:51:48Z,2018-07-06T22:21:24Z,5,1,1217,jreback,4677,0,pr,medium
pandas-dev,pandas,8458,"CLN: Refactor pd.offsets.CustomBusinessDay",685,4,2014-10-04T12:38:12Z,2018-07-06T21:27:03Z,3,1,1371,bjonen,7,0,pr,medium
pandas-dev,pandas,8402,"TST: Remove skip for mpl 1.5 / current dev",606,3,2014-09-27T13:10:31Z,2018-11-28T11:30:47Z,3,1,1522,TomAugspurger,332,0,pr,medium
pandas-dev,pandas,8295,"ENH: allow axis argument to append / move append code to generic.py",341,3,2014-09-17T17:14:11Z,2018-07-06T22:18:15Z,5,1,1388,jorisvandenbossche,808,0,pr,medium
pandas-dev,pandas,8244,"ENH/VIS: Pass DataFrame column to size argument in df.scatter",637,3,2014-09-11T15:53:59Z,2018-07-06T22:30:27Z,8,1,1394,,,,,
pandas-dev,pandas,7813,"TST: add tests for Series/Panel with non-unique index in to_hdf with fixed format",12,3,2014-07-21T12:28:28Z,2018-07-06T21:41:13Z,10,1,1446,,,,,
pandas-dev,pandas,6382,"API/CLN: more common ops to integrate with Series/index OpsMixin",1256,3,2014-02-17T18:18:17Z,2020-01-01T15:55:18Z,1,1,2143,mikebailey,1,1,pr,medium
pandas-dev,pandas,50975,"ENH/PERF: add `validate` parameter to 'Categorical.from_codes' get avoid validation when not needed",3597,4,2023-01-25T21:20:09Z,2023-05-09T17:43:55Z,1,1,103,topper-123,409,0,pr,high
pandas-dev,pandas,17718,"Groupy chunks are garbage-collected even if still referenced",5948,2,2017-09-29T12:53:15Z,2023-05-09T16:45:20Z,2,1,2048,idor980,1,1,pr,high
pandas-dev,pandas,53097,"DOC: Incorrect deprecation in Styler.applymap",452,2,2023-05-05T08:28:25Z,2023-05-08T16:36:19Z,3,1,3,Rajasvi,1,1,pr,high
pandas-dev,pandas,24247,"sort_index(..., ascending=False, ...) overrides sort_remaining behavior with multiindex",4391,2,2018-12-12T10:26:58Z,2023-05-06T14:43:32Z,2,1,1606,NoyHanan,1,1,pr,high
pandas-dev,pandas,22247,"MultiIndex Bug Copying Values Incorrectly When Adding Values To Index",3645,2,2018-08-08T14:43:52Z,2023-05-03T16:12:54Z,4,1,1729,shteken,3,0,pr,high
pandas-dev,pandas,52448,"STYLE use TypeAlias and upgrade ruff",1825,2,2023-04-05T14:54:43Z,2023-05-02T20:56:55Z,17,1,27,snorfyang,2,1,pr,high
pandas-dev,pandas,24205,"pd.core.groupby.groupby.DataFrameGroupBy.nth yielding false values with Interval MultiIndex Interval",3275,4,2018-12-10T15:46:41Z,2023-04-29T02:55:01Z,11,1,1600,ltartaro,1,1,pr,high
pandas-dev,pandas,45848,"ENH: pd.get_dummies should not default to dtype np.uint8",963,3,2022-02-06T17:39:17Z,2022-10-11T16:29:11Z,20,1,246,kianelbo,3,0,pr,high
pandas-dev,pandas,52728,"BUG: overriden methods of subclasses of Styler are not called during rendering",3057,3,2023-04-18T13:45:23Z,2023-04-27T16:04:01Z,4,1,9,nicklausroach,1,1,pr,high
pandas-dev,pandas,34478,"BUG: groupby apply inconsistent output",2936,6,2020-05-30T04:39:39Z,2023-04-26T15:59:44Z,5,1,1061,parthi-siva,5,0,pr,high
pandas-dev,pandas,19993,"DataFrame.from_dict multilevel dicts with datetime.date objects as keys sets the values as NaN in the DataFrame",3403,2,2018-03-05T13:11:39Z,2023-04-25T18:51:32Z,11,1,1877,shteken,2,1,pr,high
pandas-dev,pandas,17487,"apply with values return wrong output without convert to list",626,5,2017-09-10T05:06:40Z,2023-04-25T18:49:03Z,4,1,2053,srkds,6,0,pr,high
pandas-dev,pandas,52688,"TST: Test dir of pandas.api.*",230,3,2023-04-16T12:20:51Z,2023-04-23T12:20:30Z,4,1,6,SecretLake,2,1,pr,high
pandas-dev,pandas,21932,"pivot_table produces inconsistent columns if applied to empty table",1791,2,2018-07-16T14:54:16Z,2023-04-22T17:23:43Z,8,1,1741,MirijaH,1,1,pr,high
pandas-dev,pandas,23848,"column names with leading underscores with df.itertuples cause AttributeError when accessed",2654,2,2018-11-21T22:45:25Z,2023-04-20T17:53:42Z,8,1,1610,ruaultadrien,1,1,pr,high
pandas-dev,pandas,22077," ""TypeError: unorderable types"" in Python3 when index values are dict keys of tuples or tuples with non-homogeneous dtypes",7824,2,2018-07-27T06:34:06Z,2023-04-20T00:01:51Z,6,1,1727,sortofamudkip,1,1,pr,high
pandas-dev,pandas,27781,"Filtering dataframe with sparse column leads to NAs in sparse column",2030,4,2019-08-06T15:00:41Z,2023-04-19T22:13:13Z,19,1,1352,scottgigante,1,1,pr,high
